MSPt-12,MSPt-11,MSPt-10,MSPt-9,MSPt-8,MSPt-7,MSPt-6,MSPt-5,MSPt-4,MSPt-3,MSPt-2,MSPt-1,MSPt,MSPt+1
155.8197178,135.9193,206.2097,219.9947,152.5461015,123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088
135.9193,206.2097,219.9947,152.5461015,123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272
206.2097,219.9947,152.5461015,123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488
219.9947,152.5461015,123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861
152.5461015,123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597
123.8596,126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807
126.9323,219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622
219.8333944,133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786
133.8179,200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481
200.9456,211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123
211.4506,127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343
127.3399775,123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383
123.0077,124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748
124.7088,201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476
201.8849272,134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541
134.6488,197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804
197.2861,204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406
204.0597,126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261
126.5909807,122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031
122.6622,122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662
122.8786,144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266
144.5132481,134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291
134.5123,199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618
199.7343,212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717
212.9383,179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433
179.3002748,122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326
122.4476,124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215
124.5541,191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616
191.8146804,135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544
135.9406,207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386
207.5261,216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832
216.1031,169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903
169.1799662,115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573
115.3266,128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023
128.8291,141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579
141.4824618,139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671
139.1717,216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328
216.9433,222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74
222.5326,124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851
124.3837215,116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926
116.0616,133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012
133.5544,168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855
168.3707386,143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987
143.3832,227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437
227.4903,224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373
224.9573,162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164
162.2552023,121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295
121.1579,136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807
136.2671,216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447
216.4426328,147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287
147.74,230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659
230.3851,225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804
225.6926,172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027
172.5031012,129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447
129.855,140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494
140.0987,166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085
166.5824437,149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401
149.0373,230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667
230.8164,224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966
224.295,166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626
166.3515807,132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463
132.1447,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905
141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789
181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904
151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228
225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397
227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832
167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351
136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615
139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675
220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788
148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942
221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594
227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082
118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858
137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126
137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799
381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564
143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014
218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295
226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659
116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418
130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043
133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843
353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105
142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296
219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468
221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914
123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208
122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594
131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655
360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667
142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871
218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889
221.4418,117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41
117.1043,123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125
123.1843,129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641
129.8105,349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514
349.6296,141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398
141.6468,213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911
213.0914,222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777
222.5208,112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073
112.594,125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306
125.0655,130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558
130.4667,355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892
355.6871,141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386
141.3889,214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316
214.41,222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765
222.4125,117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682
117.3641,124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653
124.6514,130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227
130.1398,360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905
360.2911,141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656
141.4777,220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325
220.5073,224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309
224.8306,123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102
123.7558,130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324
130.3892,130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117
130.9386,408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423
408.6316,143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009
143.6765,228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266
228.9682,228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04
228.2653,131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937
131.2227,127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806
127.8905,135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776
135.7656,377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136
377.8325,149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501
149.1309,235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351
235.7102,231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649
231.5324,128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779
128.8117,123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738
123.1423,141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815
141.3009,334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286
334.0266,152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119
152.04,237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688
237.2937,222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414
222.3806,134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263
134.1776,123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891
123.1136,143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446
143.6501,346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209
346.0351,154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096
154.4649,236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608
236.5779,227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746
227.0738,134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177
134.9815,128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216
128.3286,143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172
143.7119,319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316
319.1688,153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763
153.3414,226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916
226.9263,234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733
234.8891,123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308
123.9446,129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503
129.8209,137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916
137.2096,322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793
322.5608,145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937
145.4746,214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986
214.5177,236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884
236.9216,115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777
115.7172,136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339
136.4316,133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061
133.9763,354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395
354.5916,142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159
142.9733,208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989
208.2308,233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038
233.3503,137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362
137.4454916,129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531
129.6793,130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568
130.9937,227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348
227.2509986,138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212
138.8884,203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872
203.3777,230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098
230.1339,96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298
96.5061,110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391
110.4395,127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508
127.9159,160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337
160.3132989,134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986
134.038,197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861
197.6362,221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964
221.1531,159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338
159.5608568,108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647
108.9348,128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934
128.3212,140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223
140.5001872,133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337
133.098,198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538
198.5298,221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605
221.1391,179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599
179.2072508,120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103
120.6337,128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556
128.6986,132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959
132.2647861,132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852
132.8964,196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175
196.338,229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591
229.4647,119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608
119.0319934,195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151
195.4162223,125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436
