MLPt-8,MLPt-7,MLPt-6,MLPt-5,MLPt-4,MLPt-3,MLPt-2,MLPt-1,MPCt-8,MPCt-7,MPCt-6,MPCt-5,MPCt-4,MPCt-3,MPCt-2,MPCt-1,SFLt-8,SFLt-7,SFLt-6,SFLt-5,SFLt-4,SFLt-3,SFLt-2,SFLt-1,SFGt-8,SFGt-7,SFGt-6,SFGt-5,SFGt-4,SFGt-3,SFGt-2,SFGt-1,IVt-8,IVt-7,IVt-6,IVt-5,IVt-4,IVt-3,IVt-2,IVt-1,DVt-8,DVt-7,DVt-6,DVt-5,DVt-4,DVt-3,DVt-2,DVt-1,TNVt-8,TNVt-7,TNVt-6,TNVt-5,TNVt-4,TNVt-3,TNVt-2,TNVt-1,BSIt-8,BSIt-7,BSIt-6,BSIt-5,BSIt-4,BSIt-3,BSIt-2,BSIt-1,PTRt-8,PTRt-7,PTRt-6,PTRt-5,PTRt-4,PTRt-3,PTRt-2,PTRt-1,MHIt-8,MHIt-7,MHIt-6,MHIt-5,MHIt-4,MHIt-3,MHIt-2,MHIt-1,MSPt-8,MSPt-7,MSPt-6,MSPt-5,MSPt-4,MSPt-3,MSPt-2,MSPt-1,MSPt,MSPt+1
92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,4.002401601,5.219601632,5.454980008,5.350032733,4.546832373,4.002401601,3.706449731,3.629536921,20.77,23.48333,23.48333,23.48333,27.62,25.71667,23.4,26.13,79.23,76.51667,76.51667,76.51667,72.38,74.28333,76.6,73.87,33.565,47.04,39.04,28.78,15.69,44.23,27.97,34.99666667,54.10666667,42.19,49.53,59.45,75.96,37.39,57.73,52.43833333,3.5282,3.8897,3.2813,3.2053,3.132,3.9737,3.742,3.577716667,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,7.88,6.38,7.2,8.47,13.44,7.83,10.69,7.9,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,111.1893,69.36,71.5485,103.9964,214.4316,84.6459,123.9332,112.3211,67.9243,72.9691
84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,5.219601632,5.454980008,5.350032733,4.546832373,4.002401601,3.706449731,3.629536921,5.026529295,23.48333,23.48333,23.48333,27.62,25.71667,23.4,26.13,25.71667,76.51667,76.51667,76.51667,72.38,74.28333,76.6,73.87,74.28333,47.04,39.04,28.78,15.69,44.23,27.97,34.99666667,48.72,42.19,49.53,59.45,75.96,37.39,57.73,52.43833333,40.74,3.8897,3.2813,3.2053,3.132,3.9737,3.742,3.577716667,3.9391,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,6.38,7.2,8.47,13.44,7.83,10.69,7.9,6.47,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,69.36,71.5485,103.9964,214.4316,84.6459,123.9332,112.3211,67.9243,72.9691,110.0224
75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,5.454980008,5.350032733,4.546832373,4.002401601,3.706449731,3.629536921,5.026529295,4.207453721,23.48333,23.48333,27.62,25.71667,23.4,26.13,25.71667,25.71667,76.51667,76.51667,72.38,74.28333,76.6,73.87,74.28333,74.28333,39.04,28.78,15.69,44.23,27.97,34.99666667,48.72,41.39,49.53,59.45,75.96,37.39,57.73,52.43833333,40.74,47.59,3.2813,3.2053,3.132,3.9737,3.742,3.577716667,3.9391,3.4514,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,7.2,8.47,13.44,7.83,10.69,7.9,6.47,7.47,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,71.5485,103.9964,214.4316,84.6459,123.9332,112.3211,67.9243,72.9691,110.0224,215.8652
126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,5.350032733,4.546832373,4.002401601,3.706449731,3.629536921,5.026529295,4.207453721,4.476797088,23.48333,27.62,25.71667,23.4,26.13,25.71667,25.71667,25.71667,76.51667,72.38,74.28333,76.6,73.87,74.28333,74.28333,74.28333,28.78,15.69,44.23,27.97,34.99666667,48.72,41.39,31.98,59.45,75.96,37.39,57.73,52.43833333,40.74,47.59,55.22,3.2053,3.132,3.9737,3.742,3.577716667,3.9391,3.4514,3.2281,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.47,13.44,7.83,10.69,7.9,6.47,7.47,8.47,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,103.9964,214.4316,84.6459,123.9332,112.3211,67.9243,72.9691,110.0224,215.8652,84.9481
200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,4.546832373,4.002401601,3.706449731,3.629536921,5.026529295,4.207453721,4.476797088,4.28410372,27.62,25.71667,23.4,26.13,25.71667,25.71667,25.71667,26.59,72.38,74.28333,76.6,73.87,74.28333,74.28333,74.28333,73.41,15.69,44.23,27.97,34.99666667,48.72,41.39,31.98,16.13,75.96,37.39,57.73,52.43833333,40.74,47.59,55.22,75.46,3.132,3.9737,3.742,3.577716667,3.9391,3.4514,3.2281,3.1364,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,13.44,7.83,10.69,7.9,6.47,7.47,8.47,13.35,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,214.4316,84.6459,123.9332,112.3211,67.9243,72.9691,110.0224,215.8652,84.9481,123.0003
78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,4.002401601,3.706449731,3.629536921,5.026529295,4.207453721,4.476797088,4.28410372,3.706449222,25.71667,23.4,26.13,25.71667,25.71667,25.71667,26.59,25.62667,74.28333,76.6,73.87,74.28333,74.28333,74.28333,73.41,74.37333,44.23,27.97,34.99666667,48.72,41.39,31.98,16.13,44.13,37.39,57.73,52.43833333,40.74,47.59,55.22,75.46,37.33,3.9737,3.742,3.577716667,3.9391,3.4514,3.2281,3.1364,3.9765,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,7.83,10.69,7.9,6.47,7.47,8.47,13.35,7.83,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,84.6459,123.9332,112.3211,67.9243,72.9691,110.0224,215.8652,84.9481,123.0003,111.1137
134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,3.706449731,3.629536921,5.026529295,4.207453721,4.476797088,4.28410372,3.706449222,3.334444815,23.4,26.13,25.71667,25.71667,25.71667,26.59,25.62667,27.12,76.6,73.87,74.28333,74.28333,74.28333,73.41,74.37333,72.88,27.97,34.99666667,48.72,41.39,31.98,16.13,44.13,28.23,57.73,52.43833333,40.74,47.59,55.22,75.46,37.33,57.67,3.742,3.577716667,3.9391,3.4514,3.2281,3.1364,3.9765,3.7215,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,10.69,7.9,6.47,7.47,8.47,13.35,7.83,10.63,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,123.9332,112.3211,67.9243,72.9691,110.0224,215.8652,84.9481,123.0003,111.1137,64.2151
92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,3.629536921,5.026529295,4.207453721,4.476797088,4.28410372,3.706449222,3.334444815,3.849114704,26.13,25.71667,25.71667,25.71667,26.59,25.62667,27.12,23.17,73.87,74.28333,74.28333,74.28333,73.41,74.37333,72.88,76.83,34.99666667,48.72,41.39,31.98,16.13,44.13,28.23,36.16,52.43833333,40.74,47.59,55.22,75.46,37.33,57.67,51.53666667,3.577716667,3.9391,3.4514,3.2281,3.1364,3.9765,3.7215,3.579033333,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,7.9,6.47,7.47,8.47,13.35,7.83,10.63,7.94,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,112.3211,67.9243,72.9691,110.0224,215.8652,84.9481,123.0003,111.1137,64.2151,66.8758
83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,5.026529295,4.207453721,4.476797088,4.28410372,3.706449222,3.334444815,3.849114704,5.2666236,25.71667,25.71667,25.71667,26.59,25.62667,27.12,23.17,25.62667,74.28333,74.28333,74.28333,73.41,74.37333,72.88,76.83,74.37333,48.72,41.39,31.98,16.13,44.13,28.23,36.16,50.31,40.74,47.59,55.22,75.46,37.33,57.67,51.53666667,39.92,3.9391,3.4514,3.2281,3.1364,3.9765,3.7215,3.579033333,3.9311,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,6.47,7.47,8.47,13.35,7.83,10.63,7.94,6.26,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,67.9243,72.9691,110.0224,215.8652,84.9481,123.0003,111.1137,64.2151,66.8758,111.7777
75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,4.207453721,4.476797088,4.28410372,3.706449222,3.334444815,3.849114704,5.2666236,4.439198022,25.71667,25.71667,26.59,25.62667,27.12,23.17,25.62667,25.62667,74.28333,74.28333,73.41,74.37333,72.88,76.83,74.37333,74.37333,41.39,31.98,16.13,44.13,28.23,36.16,50.31,41.37,47.59,55.22,75.46,37.33,57.67,51.53666667,39.92,48.04,3.4514,3.2281,3.1364,3.9765,3.7215,3.579033333,3.9311,3.4832,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,7.47,8.47,13.35,7.83,10.63,7.94,6.26,7.57,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,72.9691,110.0224,215.8652,84.9481,123.0003,111.1137,64.2151,66.8758,111.7777,212.4835
126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,4.476797088,4.28410372,3.706449222,3.334444815,3.849114704,5.2666236,4.439198022,5.204138314,25.71667,26.59,25.62667,27.12,23.17,25.62667,25.62667,25.62667,74.28333,73.41,74.37333,72.88,76.83,74.37333,74.37333,74.37333,31.98,16.13,44.13,28.23,36.16,50.31,41.37,36.79,55.22,75.46,37.33,57.67,51.53666667,39.92,48.04,50.8,3.2281,3.1364,3.9765,3.7215,3.579033333,3.9311,3.4832,3.2255,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.47,13.35,7.83,10.63,7.94,6.26,7.57,8.16,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,110.0224,215.8652,84.9481,123.0003,111.1137,64.2151,66.8758,111.7777,212.4835,85.1421
208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,4.28410372,3.706449222,3.334444815,3.849114704,5.2666236,4.439198022,5.204138314,4.168403501,26.59,25.62667,27.12,23.17,25.62667,25.62667,25.62667,26.82,73.41,74.37333,72.88,76.83,74.37333,74.37333,74.37333,73.18,16.13,44.13,28.23,36.16,50.31,41.37,36.79,17.14,75.46,37.33,57.67,51.53666667,39.92,48.04,50.8,73.9,3.1364,3.9765,3.7215,3.579033333,3.9311,3.4832,3.2255,3.3531,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,13.35,7.83,10.63,7.94,6.26,7.57,8.16,13.29,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,215.8652,84.9481,123.0003,111.1137,64.2151,66.8758,111.7777,212.4835,85.1421,125.8524
83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,3.706449222,3.334444815,3.849114704,5.2666236,4.439198022,5.204138314,4.168403501,3.618817853,25.62667,27.12,23.17,25.62667,25.62667,25.62667,26.82,24.64,74.37333,72.88,76.83,74.37333,74.37333,74.37333,73.18,75.36,44.13,28.23,36.16,50.31,41.37,36.79,17.14,45.62,37.33,57.67,51.53666667,39.92,48.04,50.8,73.9,35.73,3.9765,3.7215,3.579033333,3.9311,3.4832,3.2255,3.3531,3.9913,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,7.83,10.63,7.94,6.26,7.57,8.16,13.29,7.72,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,84.9481,123.0003,111.1137,64.2151,66.8758,111.7777,212.4835,85.1421,125.8524,110.8666
135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,3.334444815,3.849114704,5.2666236,4.439198022,5.204138314,4.168403501,3.618817853,3.511852502,27.12,23.17,25.62667,25.62667,25.62667,26.82,24.64,23.82,72.88,76.83,74.37333,74.37333,74.37333,73.18,75.36,76.18,28.23,36.16,50.31,41.37,36.79,17.14,45.62,28.85,57.67,51.53666667,39.92,48.04,50.8,73.9,35.73,57.48,3.7215,3.579033333,3.9311,3.4832,3.2255,3.3531,3.9913,3.7438,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,10.63,7.94,6.26,7.57,8.16,13.29,7.72,10.64,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,123.0003,111.1137,64.2151,66.8758,111.7777,212.4835,85.1421,125.8524,110.8666,66.1587
92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,3.849114704,5.2666236,4.439198022,5.204138314,4.168403501,3.618817853,3.511852502,3.883495146,23.17,25.62667,25.62667,25.62667,26.82,24.64,23.82,23.28,76.83,74.37333,74.37333,74.37333,73.18,75.36,76.18,76.72,36.16,50.31,41.37,36.79,17.14,45.62,28.85,37.09333333,51.53666667,39.92,48.04,50.8,73.9,35.73,57.48,50.48,3.579033333,3.9311,3.4832,3.2255,3.3531,3.9913,3.7438,3.6409,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,7.94,6.26,7.57,8.16,13.29,7.72,10.64,7.78,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,111.1137,64.2151,66.8758,111.7777,212.4835,85.1421,125.8524,110.8666,66.1587,65.982
87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,5.2666236,4.439198022,5.204138314,4.168403501,3.618817853,3.511852502,3.883495146,4.839453187,25.62667,25.62667,25.62667,26.82,24.64,23.82,23.28,24.64,74.37333,74.37333,74.37333,73.18,75.36,76.18,76.72,75.36,50.31,41.37,36.79,17.14,45.62,28.85,37.09333333,51.4,39.92,48.04,50.8,73.9,35.73,57.48,50.48,38.53,3.9311,3.4832,3.2255,3.3531,3.9913,3.7438,3.6409,3.9573,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,6.26,7.57,8.16,13.29,7.72,10.64,7.78,6.35,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,64.2151,66.8758,111.7777,212.4835,85.1421,125.8524,110.8666,66.1587,65.982,109.5807
74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,4.439198022,5.204138314,4.168403501,3.618817853,3.511852502,3.883495146,4.839453187,4.170141785,25.62667,25.62667,26.82,24.64,23.82,23.28,24.64,24.64,74.37333,74.37333,73.18,75.36,76.18,76.72,75.36,75.36,41.37,36.79,17.14,45.62,28.85,37.09333333,51.4,42.03,48.04,50.8,73.9,35.73,57.48,50.48,38.53,47.43,3.4832,3.2255,3.3531,3.9913,3.7438,3.6409,3.9573,3.5643,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,7.57,8.16,13.29,7.72,10.64,7.78,6.35,7.41,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,66.8758,111.7777,212.4835,85.1421,125.8524,110.8666,66.1587,65.982,109.5807,214.3594
128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,5.204138314,4.168403501,3.618817853,3.511852502,3.883495146,4.839453187,4.170141785,5.348189415,25.62667,26.82,24.64,23.82,23.28,24.64,24.64,24.64,74.37333,73.18,75.36,76.18,76.72,75.36,75.36,75.36,36.79,17.14,45.62,28.85,37.09333333,51.4,42.03,37.52,50.8,73.9,35.73,57.48,50.48,38.53,47.43,49.81,3.2255,3.3531,3.9913,3.7438,3.6409,3.9573,3.5643,3.2356,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.16,13.29,7.72,10.64,7.78,6.35,7.41,7.93,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,111.7777,212.4835,85.1421,125.8524,110.8666,66.1587,65.982,109.5807,214.3594,87.5208
210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,4.168403501,3.618817853,3.511852502,3.883495146,4.839453187,4.170141785,5.348189415,4.166718751,26.82,24.64,23.82,23.28,24.64,24.64,24.64,25.63,73.18,75.36,76.18,76.72,75.36,75.36,75.36,74.37,17.14,45.62,28.85,37.09333333,51.4,42.03,37.52,18.88,73.9,35.73,57.48,50.48,38.53,47.43,49.81,72.02,3.3531,3.9913,3.7438,3.6409,3.9573,3.5643,3.2356,3.3902,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,13.29,7.72,10.64,7.78,6.35,7.41,7.93,13.15,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,212.4835,85.1421,125.8524,110.8666,66.1587,65.982,109.5807,214.3594,87.5208,128.7997
85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,3.618817853,3.511852502,3.883495146,4.839453187,4.170141785,5.348189415,4.166718751,3.650987238,24.64,23.82,23.28,24.64,24.64,24.64,25.63,23.08333,75.36,76.18,76.72,75.36,75.36,75.36,74.37,76.91667,45.62,28.85,37.09333333,51.4,42.03,37.52,18.88,46.45,35.73,57.48,50.48,38.53,47.43,49.81,72.02,34.95,3.9913,3.7438,3.6409,3.9573,3.5643,3.2356,3.3902,4.0453,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,7.72,10.64,7.78,6.35,7.41,7.93,13.15,7.55,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,85.1421,125.8524,110.8666,66.1587,65.982,109.5807,214.3594,87.5208,128.7997,112.5667
136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,3.511852502,3.883495146,4.839453187,4.170141785,5.348189415,4.166718751,3.650987238,3.333344444,23.82,23.28,24.64,24.64,24.64,25.63,23.08333,20.08,76.18,76.72,75.36,75.36,75.36,74.37,76.91667,79.92,28.85,37.09333333,51.4,42.03,37.52,18.88,46.45,30.21,57.48,50.48,38.53,47.43,49.81,72.02,34.95,55.43,3.7438,3.6409,3.9573,3.5643,3.2356,3.3902,4.0453,3.8146,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,10.64,7.78,6.35,7.41,7.93,13.15,7.55,10.56,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,125.8524,110.8666,66.1587,65.982,109.5807,214.3594,87.5208,128.7997,112.5667,68.9992
93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,3.883495146,4.839453187,4.170141785,5.348189415,4.166718751,3.650987238,3.333344444,4.048582996,23.28,24.64,24.64,24.64,25.63,23.08333,20.08,23.54,76.72,75.36,75.36,75.36,74.37,76.91667,79.92,76.46,37.09333333,51.4,42.03,37.52,18.88,46.45,30.21,38.10333333,50.48,38.53,47.43,49.81,72.02,34.95,55.43,49.16666667,3.6409,3.9573,3.5643,3.2356,3.3902,4.0453,3.8146,3.681383333,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,7.78,6.35,7.41,7.93,13.15,7.55,10.56,7.6,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,110.8666,66.1587,65.982,109.5807,214.3594,87.5208,128.7997,112.5667,68.9992,70.9847
89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,4.839453187,4.170141785,5.348189415,4.166718751,3.650987238,3.333344444,4.048582996,5.001250625,24.64,24.64,24.64,25.63,23.08333,20.08,23.54,23.08333,75.36,75.36,75.36,74.37,76.91667,79.92,76.46,76.91667,51.4,42.03,37.52,18.88,46.45,30.21,38.10333333,50.94,38.53,47.43,49.81,72.02,34.95,55.43,49.16666667,38.38,3.9573,3.5643,3.2356,3.3902,4.0453,3.8146,3.681383333,4.0002,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,6.35,7.41,7.93,13.15,7.55,10.56,7.6,6.23,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,66.1587,65.982,109.5807,214.3594,87.5208,128.7997,112.5667,68.9992,70.9847,104.7363
74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,4.170141785,5.348189415,4.166718751,3.650987238,3.333344444,4.048582996,5.001250625,4.003202562,24.64,24.64,25.63,23.08333,20.08,23.54,23.08333,23.08333,75.36,75.36,74.37,76.91667,79.92,76.46,76.91667,76.91667,42.03,37.52,18.88,46.45,30.21,38.10333333,50.94,45.33,47.43,49.81,72.02,34.95,55.43,49.16666667,38.38,44.36,3.5643,3.2356,3.3902,4.0453,3.8146,3.681383333,4.0002,3.607,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,7.41,7.93,13.15,7.55,10.56,7.6,6.23,7.46,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,65.982,109.5807,214.3594,87.5208,128.7997,112.5667,68.9992,70.9847,104.7363,218.6803
126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,5.348189415,4.166718751,3.650987238,3.333344444,4.048582996,5.001250625,4.003202562,4.764173416,24.64,25.63,23.08333,20.08,23.54,23.08333,23.08333,23.08333,75.36,74.37,76.91667,79.92,76.46,76.91667,76.91667,76.91667,37.52,18.88,46.45,30.21,38.10333333,50.94,45.33,36.81,49.81,72.02,34.95,55.43,49.16666667,38.38,44.36,49.86,3.2356,3.3902,4.0453,3.8146,3.681383333,4.0002,3.607,3.231,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,7.93,13.15,7.55,10.56,7.6,6.23,7.46,7.87,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,109.5807,214.3594,87.5208,128.7997,112.5667,68.9992,70.9847,104.7363,218.6803,88.8856
213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,4.166718751,3.650987238,3.333344444,4.048582996,5.001250625,4.003202562,4.764173416,4.175365344,25.63,23.08333,20.08,23.54,23.08333,23.08333,23.08333,25.58,74.37,76.91667,79.92,76.46,76.91667,76.91667,76.91667,74.42,18.88,46.45,30.21,38.10333333,50.94,45.33,36.81,20.6,72.02,34.95,55.43,49.16666667,38.38,44.36,49.86,69.08,3.3902,4.0453,3.8146,3.681383333,4.0002,3.607,3.231,3.4091,8.693957115,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,13.15,7.55,10.56,7.6,6.23,7.46,7.87,13.06,7.276595745,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,214.3594,87.5208,128.7997,112.5667,68.9992,70.9847,104.7363,218.6803,88.8856,130.2977
87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,3.650987238,3.333344444,4.048582996,5.001250625,4.003202562,4.764173416,4.175365344,3.849114704,23.08333,20.08,23.54,23.08333,23.08333,23.08333,25.58,22.34667,76.91667,79.92,76.46,76.91667,76.91667,76.91667,74.42,77.65333,46.45,30.21,38.10333333,50.94,45.33,36.81,20.6,47.41,34.95,55.43,49.16666667,38.38,44.36,49.86,69.08,34.06,4.0453,3.8146,3.681383333,4.0002,3.607,3.231,3.4091,4.0793,5.828460039,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,7.55,10.56,7.6,6.23,7.46,7.87,13.06,7.5,2.489361702,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,87.5208,128.7997,112.5667,68.9992,70.9847,104.7363,218.6803,88.8856,130.2977,115.8058
136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,3.333344444,4.048582996,5.001250625,4.003202562,4.764173416,4.175365344,3.849114704,3.557136505,20.08,23.54,23.08333,23.08333,23.08333,25.58,22.34667,20.3,79.92,76.46,76.91667,76.91667,76.91667,74.42,77.65333,79.7,30.21,38.10333333,50.94,45.33,36.81,20.6,47.41,31.43,55.43,49.16666667,38.38,44.36,49.86,69.08,34.06,53.72,3.8146,3.681383333,4.0002,3.607,3.231,3.4091,4.0793,3.8513,8.518518519,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,10.56,7.6,6.23,7.46,7.87,13.06,7.5,10.58,8.106382979,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,128.7997,112.5667,68.9992,70.9847,104.7363,218.6803,88.8856,130.2977,115.8058,75.3893
93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,4.048582996,5.001250625,4.003202562,4.764173416,4.175365344,3.849114704,3.557136505,3.706449222,23.54,23.08333,23.08333,23.08333,25.58,22.34667,20.3,21.16,76.46,76.91667,76.91667,76.91667,74.42,77.65333,79.7,78.84,38.10333333,50.94,45.33,36.81,20.6,47.41,31.43,39.52166667,49.16666667,38.38,44.36,49.86,69.08,34.06,53.72,47.60833333,3.681383333,4.0002,3.607,3.231,3.4091,4.0793,3.8513,3.72605,8.050682261,9.571150097,9.766081871,8.771929825,8.693957115,5.828460039,8.518518519,8.050682261,7.6,6.23,7.46,7.87,13.06,7.5,10.58,7.6,3.234042553,6.70212766,2.510638298,4.617021277,7.276595745,2.489361702,8.106382979,3.234042553,112.5667,68.9992,70.9847,104.7363,218.6803,88.8856,130.2977,115.8058,75.3893,73.615
