MLPt-8,MLPt-7,MLPt-6,MLPt-5,MLPt-4,MLPt-3,MLPt-2,MLPt-1,MPCt-8,MPCt-7,MPCt-6,MPCt-5,MPCt-4,MPCt-3,MPCt-2,MPCt-1,SFLt-8,SFLt-7,SFLt-6,SFLt-5,SFLt-4,SFLt-3,SFLt-2,SFLt-1,SFGt-8,SFGt-7,SFGt-6,SFGt-5,SFGt-4,SFGt-3,SFGt-2,SFGt-1,IVt-8,IVt-7,IVt-6,IVt-5,IVt-4,IVt-3,IVt-2,IVt-1,DVt-8,DVt-7,DVt-6,DVt-5,DVt-4,DVt-3,DVt-2,DVt-1,TNVt-8,TNVt-7,TNVt-6,TNVt-5,TNVt-4,TNVt-3,TNVt-2,TNVt-1,BSIt-8,BSIt-7,BSIt-6,BSIt-5,BSIt-4,BSIt-3,BSIt-2,BSIt-1,PTRt-8,PTRt-7,PTRt-6,PTRt-5,PTRt-4,PTRt-3,PTRt-2,PTRt-1,MHIt-8,MHIt-7,MHIt-6,MHIt-5,MHIt-4,MHIt-3,MHIt-2,MHIt-1,MSPt-8,MSPt-7,MSPt-6,MSPt-5,MSPt-4,MSPt-3,MSPt-2,MSPt-1,MSPt,MSPt+1
138.113678,210.1269812,138.6577926,202.1886792,251.585652,140.0442478,164.7013671,139.1079159,3.573981415,4.705684108,3.602401601,3.193535064,3.749964632,4.729422465,5.637525348,3.572704537,24.15,28.95996188,39.41,26.08,26.88154506,32.33909486,27.5524055,28.78,75.85,67.79340768,60.59,73.92,68.49716748,68.59433635,68.07447003,71.22,31.78,35.1,24.41,45.26,46.4,43.52,26.82,34.32,49.79,54.32,60.77,37.8,36.29,40.73,60.17,46.22,5.0898,4.874262964,5.4467,5.783,6.0566,5.355556728,4.715,5.2019,0.841931721,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.859675345,5.965348163,10.88,12.88,11.86,13.75,16.35,10.28,11.49,10.9,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,3.913414942,0.490405117,3.176972281,128.6435,132.4025076,142.2194,218.4403,217.2166,203.2537693,117.5946,131.9071,156.9048228,143.311
210.1269812,138.6577926,202.1886792,251.585652,140.0442478,164.7013671,139.1079159,183.4822701,4.705684108,3.602401601,3.193535064,3.749964632,4.729422465,5.637525348,3.572704537,5.328477059,28.95996188,39.41,26.08,26.88154506,32.33909486,27.5524055,28.78,26.63847384,67.79340768,60.59,73.92,68.49716748,68.59433635,68.07447003,71.22,73.35699773,35.1,24.41,45.26,46.4,43.52,26.82,34.32,38.05,54.32,60.77,37.8,36.29,40.73,60.17,46.22,50.81,4.874262964,5.4467,5.783,6.0566,5.355556728,4.715,5.2019,5.860072786,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.859675345,5.965348163,4.480151229,12.88,11.86,13.75,16.35,10.28,11.49,10.9,14.98,7.292110874,1.663113006,8.933901919,3.304904051,3.913414942,0.490405117,3.176972281,7.292110874,132.4025076,142.2194,218.4403,217.2166,203.2537693,117.5946,131.9071,156.9048228,143.311,221.0968
138.6577926,202.1886792,251.585652,140.0442478,164.7013671,139.1079159,183.4822701,137.6190476,3.602401601,3.193535064,3.749964632,4.729422465,5.637525348,3.572704537,5.328477059,3.706325586,39.41,26.08,26.88154506,32.33909486,27.5524055,28.78,26.63847384,32.98,60.59,73.92,68.49716748,68.59433635,68.07447003,71.22,73.35699773,67.02,24.41,45.26,46.4,43.52,26.82,34.32,38.05,24.27,60.77,37.8,36.29,40.73,60.17,46.22,50.81,60.74,5.4467,5.783,6.0566,5.355556728,4.715,5.2019,5.860072786,5.5732,5.236294896,0.680529301,2.854442344,6.29489603,2.859675345,5.965348163,4.480151229,5.236294896,11.86,13.75,16.35,10.28,11.49,10.9,14.98,11.81,1.663113006,8.933901919,3.304904051,3.913414942,0.490405117,3.176972281,7.292110874,1.663113006,142.2194,218.4403,217.2166,203.2537693,117.5946,131.9071,156.9048228,143.311,221.0968,214.1942
202.1886792,251.585652,140.0442478,164.7013671,139.1079159,183.4822701,137.6190476,199.828085,3.193535064,3.749964632,4.729422465,5.637525348,3.572704537,5.328477059,3.706325586,3.255813953,26.08,26.88154506,32.33909486,27.5524055,28.78,26.63847384,32.98,28.89,73.92,68.49716748,68.59433635,68.07447003,71.22,73.35699773,67.02,71.11,45.26,46.4,43.52,26.82,34.32,38.05,24.27,50.66,37.8,36.29,40.73,60.17,46.22,50.81,60.74,33.13,5.783,6.0566,5.355556728,4.715,5.2019,5.860072786,5.5732,5.8837,0.680529301,2.854442344,6.29489603,2.859675345,5.965348163,4.480151229,5.236294896,0.680529301,13.75,16.35,10.28,11.49,10.9,14.98,11.81,13.66,8.933901919,3.304904051,3.913414942,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,218.4403,217.2166,203.2537693,117.5946,131.9071,156.9048228,143.311,221.0968,214.1942,207.3499284
251.585652,140.0442478,164.7013671,139.1079159,183.4822701,137.6190476,199.828085,254.8689942,3.749964632,4.729422465,5.637525348,3.572704537,5.328477059,3.706325586,3.255813953,4.016064257,26.88154506,32.33909486,27.5524055,28.78,26.63847384,32.98,28.89,28.76797566,68.49716748,68.59433635,68.07447003,71.22,73.35699773,67.02,71.11,61.94666568,46.4,43.52,26.82,34.32,38.05,24.27,50.66,48.01,36.29,40.73,60.17,46.22,50.81,60.74,33.13,34.79,6.0566,5.355556728,4.715,5.2019,5.860072786,5.5732,5.8837,6.2079,2.854442344,6.29489603,2.859675345,5.965348163,4.480151229,5.236294896,0.680529301,2.854442344,16.35,10.28,11.49,10.9,14.98,11.81,13.66,14.77,3.304904051,3.913414942,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,217.2166,203.2537693,117.5946,131.9071,156.9048228,143.311,221.0968,214.1942,207.3499284,122.8737
140.0442478,164.7013671,139.1079159,183.4822701,137.6190476,199.828085,254.8689942,139.8433128,4.729422465,5.637525348,3.572704537,5.328477059,3.706325586,3.255813953,4.016064257,4.349717268,32.33909486,27.5524055,28.78,26.63847384,32.98,28.89,28.76797566,38.37502602,68.59433635,68.07447003,71.22,73.35699773,67.02,71.11,61.94666568,69.1879589,43.52,26.82,34.32,38.05,24.27,50.66,48.01,43.45,40.73,60.17,46.22,50.81,60.74,33.13,34.79,41.89,5.355556728,4.715,5.2019,5.860072786,5.5732,5.8837,6.2079,5.656850714,6.29489603,2.859675345,5.965348163,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.28,11.49,10.9,14.98,11.81,13.66,14.77,10.03,3.913414942,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.396160965,203.2537693,117.5946,131.9071,156.9048228,143.311,221.0968,214.1942,207.3499284,122.8737,134.0315
164.7013671,139.1079159,183.4822701,137.6190476,199.828085,254.8689942,139.8433128,165.719697,5.637525348,3.572704537,5.328477059,3.706325586,3.255813953,4.016064257,4.349717268,5.423728814,27.5524055,28.78,26.63847384,32.98,28.89,28.76797566,38.37502602,25.24046486,68.07447003,71.22,73.35699773,67.02,71.11,61.94666568,69.1879589,61.70984122,26.82,34.32,38.05,24.27,50.66,48.01,43.45,25.72,60.17,46.22,50.81,60.74,33.13,34.79,41.89,61.11,4.715,5.2019,5.860072786,5.5732,5.8837,6.2079,5.656850714,4.7729,2.859675345,5.965348163,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.948435978,11.49,10.9,14.98,11.81,13.66,14.77,10.03,12.8,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.396160965,0.490405117,117.5946,131.9071,156.9048228,143.311,221.0968,214.1942,207.3499284,122.8737,134.0315,183.7299972
139.1079159,183.4822701,137.6190476,199.828085,254.8689942,139.8433128,165.719697,138.8313413,3.572704537,5.328477059,3.706325586,3.255813953,4.016064257,4.349717268,5.423728814,3.460207612,28.78,26.63847384,32.98,28.89,28.76797566,38.37502602,25.24046486,23.12,71.22,73.35699773,67.02,71.11,61.94666568,69.1879589,61.70984122,76.88,34.32,38.05,24.27,50.66,48.01,43.45,25.72,36.79,46.22,50.81,60.74,33.13,34.79,41.89,61.11,43.39,5.2019,5.860072786,5.5732,5.8837,6.2079,5.656850714,4.7729,5.2537,5.965348163,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.948435978,6.120439054,10.9,14.98,11.81,13.66,14.77,10.03,12.8,10.9,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.396160965,0.490405117,3.176972281,131.9071,156.9048228,143.311,221.0968,214.1942,207.3499284,122.8737,134.0315,183.7299972,144.4426
183.4822701,137.6190476,199.828085,254.8689942,139.8433128,165.719697,138.8313413,191.1672888,5.328477059,3.706325586,3.255813953,4.016064257,4.349717268,5.423728814,3.460207612,4.138727748,26.63847384,32.98,28.89,28.76797566,38.37502602,25.24046486,23.12,30.89872811,73.35699773,67.02,71.11,61.94666568,69.1879589,61.70984122,76.88,64.05160097,38.05,24.27,50.66,48.01,43.45,25.72,36.79,38.76,50.81,60.74,33.13,34.79,41.89,61.11,43.39,50.41,5.860072786,5.5732,5.8837,6.2079,5.656850714,4.7729,5.2537,5.972443718,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.948435978,6.120439054,4.480151229,14.98,11.81,13.66,14.77,10.03,12.8,10.9,14.14,7.292110874,1.663113006,8.933901919,3.304904051,1.396160965,0.490405117,3.176972281,7.292110874,156.9048228,143.311,221.0968,214.1942,207.3499284,122.8737,134.0315,183.7299972,144.4426,219.1591
137.6190476,199.828085,254.8689942,139.8433128,165.719697,138.8313413,191.1672888,136.787031,3.706325586,3.255813953,4.016064257,4.349717268,5.423728814,3.460207612,4.138727748,3.846647069,32.98,28.89,28.76797566,38.37502602,25.24046486,23.12,30.89872811,39.58,67.02,71.11,61.94666568,69.1879589,61.70984122,76.88,64.05160097,60.42,24.27,50.66,48.01,43.45,25.72,36.79,38.76,24.19,60.74,33.13,34.79,41.89,61.11,43.39,50.41,60.78,5.5732,5.8837,6.2079,5.656850714,4.7729,5.2537,5.972443718,5.6689,5.236294896,0.680529301,2.854442344,6.29489603,2.948435978,6.120439054,4.480151229,5.236294896,11.81,13.66,14.77,10.03,12.8,10.9,14.14,11.71,1.663113006,8.933901919,3.304904051,1.396160965,0.490405117,3.176972281,7.292110874,1.663113006,143.311,221.0968,214.1942,207.3499284,122.8737,134.0315,183.7299972,144.4426,219.1591,212.9739
199.828085,254.8689942,139.8433128,165.719697,138.8313413,191.1672888,136.787031,197.2972973,3.255813953,4.016064257,4.349717268,5.423728814,3.460207612,4.138727748,3.846647069,3.366340594,28.89,28.76797566,38.37502602,25.24046486,23.12,30.89872811,39.58,27.33,71.11,61.94666568,69.1879589,61.70984122,76.88,64.05160097,60.42,72.67,50.66,48.01,43.45,25.72,36.79,38.76,24.19,54.59,33.13,34.79,41.89,61.11,43.39,50.41,60.78,30.02,5.8837,6.2079,5.656850714,4.7729,5.2537,5.972443718,5.6689,6.0025,0.680529301,2.854442344,6.29489603,2.948435978,6.120439054,4.480151229,5.236294896,0.680529301,13.66,14.77,10.03,12.8,10.9,14.14,11.71,13.66,8.933901919,3.304904051,1.396160965,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,221.0968,214.1942,207.3499284,122.8737,134.0315,183.7299972,144.4426,219.1591,212.9739,169.8088425
254.8689942,139.8433128,165.719697,138.8313413,191.1672888,136.787031,197.2972973,252.4417375,4.016064257,4.349717268,5.423728814,3.460207612,4.138727748,3.846647069,3.366340594,3.835141968,28.76797566,38.37502602,25.24046486,23.12,30.89872811,39.58,27.33,27.9910277,61.94666568,69.1879589,61.70984122,76.88,64.05160097,60.42,72.67,69.76990264,48.01,43.45,25.72,36.79,38.76,24.19,54.59,48.54,34.79,41.89,61.11,43.39,50.41,60.78,30.02,34.02,6.2079,5.656850714,4.7729,5.2537,5.972443718,5.6689,6.0025,6.3224,2.854442344,6.29489603,2.948435978,6.120439054,4.480151229,5.236294896,0.680529301,2.854442344,14.77,10.03,12.8,10.9,14.14,11.71,13.66,15.26,3.304904051,1.396160965,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,214.1942,207.3499284,122.8737,134.0315,183.7299972,144.4426,219.1591,212.9739,169.8088425,123.7736
139.8433128,165.719697,138.8313413,191.1672888,136.787031,197.2972973,252.4417375,137.7479928,4.349717268,5.423728814,3.460207612,4.138727748,3.846647069,3.366340594,3.835141968,4.178465907,38.37502602,25.24046486,23.12,30.89872811,39.58,27.33,27.9910277,26.81626872,69.1879589,61.70984122,76.88,64.05160097,60.42,72.67,69.76990264,71.18827965,43.45,25.72,36.79,38.76,24.19,54.59,48.54,45.18,41.89,61.11,43.39,50.41,60.78,30.02,34.02,40.62,5.656850714,4.7729,5.2537,5.972443718,5.6689,6.0025,6.3224,5.627340893,6.29489603,2.948435978,6.120439054,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.03,12.8,10.9,14.14,11.71,13.66,15.26,10.16,1.396160965,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.652376602,207.3499284,122.8737,134.0315,183.7299972,144.4426,219.1591,212.9739,169.8088425,123.7736,134.8139
165.719697,138.8313413,191.1672888,136.787031,197.2972973,252.4417375,137.7479928,162.5822841,5.423728814,3.460207612,4.138727748,3.846647069,3.366340594,3.835141968,4.178465907,5.628834842,25.24046486,23.12,30.89872811,39.58,27.33,27.9910277,26.81626872,27.98341526,61.70984122,76.88,64.05160097,60.42,72.67,69.76990264,71.18827965,72.92267637,25.72,36.79,38.76,24.19,54.59,48.54,45.18,25.51,61.11,43.39,50.41,60.78,30.02,34.02,40.62,62.01,4.7729,5.2537,5.972443718,5.6689,6.0025,6.3224,5.627340893,4.9332,2.948435978,6.120439054,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.540385444,12.8,10.9,14.14,11.71,13.66,15.26,10.16,11.64,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.652376602,0.490405117,122.8737,134.0315,183.7299972,144.4426,219.1591,212.9739,169.8088425,123.7736,134.8139,191.6544464
138.8313413,191.1672888,136.787031,197.2972973,252.4417375,137.7479928,162.5822841,138.3410642,3.460207612,4.138727748,3.846647069,3.366340594,3.835141968,4.178465907,5.628834842,3.510157525,23.12,30.89872811,39.58,27.33,27.9910277,26.81626872,27.98341526,25.65,76.88,64.05160097,60.42,72.67,69.76990264,71.18827965,72.92267637,74.35,36.79,38.76,24.19,54.59,48.54,45.18,25.51,35.88,43.39,50.41,60.78,30.02,34.02,40.62,62.01,44.58,5.2537,5.972443718,5.6689,6.0025,6.3224,5.627340893,4.9332,5.2806,6.120439054,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.540385444,5.615348424,10.9,14.14,11.71,13.66,15.26,10.16,11.64,10.84,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.652376602,0.490405117,3.176972281,134.0315,183.7299972,144.4426,219.1591,212.9739,169.8088425,123.7736,134.8139,191.6544464,143.3179
191.1672888,136.787031,197.2972973,252.4417375,137.7479928,162.5822841,138.3410642,548.8893677,4.138727748,3.846647069,3.366340594,3.835141968,4.178465907,5.628834842,3.510157525,4.284050865,30.89872811,39.58,27.33,27.9910277,26.81626872,27.98341526,25.65,29.80123301,64.05160097,60.42,72.67,69.76990264,71.18827965,72.92267637,74.35,65.66017476,38.76,24.19,54.59,48.54,45.18,25.51,35.88,39.22,50.41,60.78,30.02,34.02,40.62,62.01,44.58,50.62,5.972443718,5.6689,6.0025,6.3224,5.627340893,4.9332,5.2806,5.490263731,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.540385444,5.615348424,4.480151229,14.14,11.71,13.66,15.26,10.16,11.64,10.84,13.59,7.292110874,1.663113006,8.933901919,3.304904051,2.652376602,0.490405117,3.176972281,7.292110874,183.7299972,144.4426,219.1591,212.9739,169.8088425,123.7736,134.8139,191.6544464,143.3179,213.3334
136.787031,197.2972973,252.4417375,137.7479928,162.5822841,138.3410642,548.8893677,136.787031,3.846647069,3.366340594,3.835141968,4.178465907,5.628834842,3.510157525,4.284050865,3.847633705,39.58,27.33,27.9910277,26.81626872,27.98341526,25.65,29.80123301,35.3,60.42,72.67,69.76990264,71.18827965,72.92267637,74.35,65.66017476,64.7,24.19,54.59,48.54,45.18,25.51,35.88,39.22,27.44,60.78,30.02,34.02,40.62,62.01,44.58,50.62,57.14,5.6689,6.0025,6.3224,5.627340893,4.9332,5.2806,5.490263731,5.7356,5.236294896,0.680529301,2.854442344,6.29489603,4.540385444,5.615348424,4.480151229,5.236294896,11.71,13.66,15.26,10.16,11.64,10.84,13.59,11.75,1.663113006,8.933901919,3.304904051,2.652376602,0.490405117,3.176972281,7.292110874,1.663113006,144.4426,219.1591,212.9739,169.8088425,123.7736,134.8139,191.6544464,143.3179,213.3334,218.7727
197.2972973,252.4417375,137.7479928,162.5822841,138.3410642,548.8893677,136.787031,198.4126984,3.366340594,3.835141968,4.178465907,5.628834842,3.510157525,4.284050865,3.847633705,3.334444815,27.33,27.9910277,26.81626872,27.98341526,25.65,29.80123301,35.3,27.82,72.67,69.76990264,71.18827965,72.92267637,74.35,65.66017476,64.7,72.18,54.59,48.54,45.18,25.51,35.88,39.22,27.44,58.14,30.02,34.02,40.62,62.01,44.58,50.62,57.14,27.41,6.0025,6.3224,5.627340893,4.9332,5.2806,5.490263731,5.7356,6.0659,0.680529301,2.854442344,6.29489603,4.540385444,5.615348424,4.480151229,5.236294896,0.680529301,13.66,15.26,10.16,11.64,10.84,13.59,11.75,13.68,8.933901919,3.304904051,2.652376602,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,219.1591,212.9739,169.8088425,123.7736,134.8139,191.6544464,143.3179,213.3334,218.7727,147.3909055
252.4417375,137.7479928,162.5822841,138.3410642,548.8893677,136.787031,198.4126984,257.8651685,3.835141968,4.178465907,5.628834842,3.510157525,4.284050865,3.847633705,3.334444815,4.0,27.9910277,26.81626872,27.98341526,25.65,29.80123301,35.3,27.82,26.89104265,69.76990264,71.18827965,72.92267637,74.35,65.66017476,64.7,72.18,71.82229411,48.54,45.18,25.51,35.88,39.22,27.44,58.14,48.8,34.02,40.62,62.01,44.58,50.62,57.14,27.41,33.76,6.3224,5.627340893,4.9332,5.2806,5.490263731,5.7356,6.0659,6.4547,2.854442344,6.29489603,4.540385444,5.615348424,4.480151229,5.236294896,0.680529301,2.854442344,15.26,10.16,11.64,10.84,13.59,11.75,13.68,15.96,3.304904051,2.652376602,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,212.9739,169.8088425,123.7736,134.8139,191.6544464,143.3179,213.3334,218.7727,147.3909055,120.2393
137.7479928,162.5822841,138.3410642,548.8893677,136.787031,198.4126984,257.8651685,136.2540193,4.178465907,5.628834842,3.510157525,4.284050865,3.847633705,3.334444815,4.0,4.100035315,26.81626872,27.98341526,25.65,29.80123301,35.3,27.82,26.89104265,30.4316383,71.18827965,72.92267637,74.35,65.66017476,64.7,72.18,71.82229411,68.55290135,45.18,25.51,35.88,39.22,27.44,58.14,48.8,46.34,40.62,62.01,44.58,50.62,57.14,27.41,33.76,38.8,5.627340893,4.9332,5.2806,5.490263731,5.7356,6.0659,6.4547,5.360957562,6.29489603,4.540385444,5.615348424,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.16,11.64,10.84,13.59,11.75,13.68,15.96,10.37,2.652376602,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.066707541,169.8088425,123.7736,134.8139,191.6544464,143.3179,213.3334,218.7727,147.3909055,120.2393,133.6734
162.5822841,138.3410642,548.8893677,136.787031,198.4126984,257.8651685,136.2540193,163.7547249,5.628834842,3.510157525,4.284050865,3.847633705,3.334444815,4.0,4.100035315,6.007067138,27.98341526,25.65,29.80123301,35.3,27.82,26.89104265,30.4316383,28.77284227,72.92267637,74.35,65.66017476,64.7,72.18,71.82229411,68.55290135,67.65359344,25.51,35.88,39.22,27.44,58.14,48.8,46.34,25.47,62.01,44.58,50.62,57.14,27.41,33.76,38.8,62.24,4.9332,5.2806,5.490263731,5.7356,6.0659,6.4547,5.360957562,4.9674,4.540385444,5.615348424,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.248380154,11.64,10.84,13.59,11.75,13.68,15.96,10.37,11.65,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.066707541,0.490405117,123.7736,134.8139,191.6544464,143.3179,213.3334,218.7727,147.3909055,120.2393,133.6734,207.2691045
138.3410642,548.8893677,136.787031,198.4126984,257.8651685,136.2540193,163.7547249,137.0767494,3.510157525,4.284050865,3.847633705,3.334444815,4.0,4.100035315,6.007067138,3.390405153,25.65,29.80123301,35.3,27.82,26.89104265,30.4316383,28.77284227,23.64,74.35,65.66017476,64.7,72.18,71.82229411,68.55290135,67.65359344,76.36,35.88,39.22,27.44,58.14,48.8,46.34,25.47,37.0,44.58,50.62,57.14,27.41,33.76,38.8,62.24,44.31,5.2806,5.490263731,5.7356,6.0659,6.4547,5.360957562,4.9674,5.3155,5.615348424,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.248380154,2.935793683,10.84,13.59,11.75,13.68,15.96,10.37,11.65,10.77,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.066707541,0.490405117,3.176972281,134.8139,191.6544464,143.3179,213.3334,218.7727,147.3909055,120.2393,133.6734,207.2691045,142.8802
548.8893677,136.787031,198.4126984,257.8651685,136.2540193,163.7547249,137.0767494,532.5159915,4.284050865,3.847633705,3.334444815,4.0,4.100035315,6.007067138,3.390405153,4.697215903,29.80123301,35.3,27.82,26.89104265,30.4316383,28.77284227,23.64,25.6895426,65.66017476,64.7,72.18,71.82229411,68.55290135,67.65359344,76.36,68.11171984,39.22,27.44,58.14,48.8,46.34,25.47,37.0,39.55,50.62,57.14,27.41,33.76,38.8,62.24,44.31,49.41,5.490263731,5.7356,6.0659,6.4547,5.360957562,4.9674,5.3155,5.673471366,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.248380154,2.935793683,4.480151229,13.59,11.75,13.68,15.96,10.37,11.65,10.77,13.3,7.292110874,1.663113006,8.933901919,3.304904051,1.066707541,0.490405117,3.176972281,7.292110874,191.6544464,143.3179,213.3334,218.7727,147.3909055,120.2393,133.6734,207.2691045,142.8802,207.4576
136.787031,198.4126984,257.8651685,136.2540193,163.7547249,137.0767494,532.5159915,136.6173121,3.847633705,3.334444815,4.0,4.100035315,6.007067138,3.390405153,4.697215903,3.740562482,35.3,27.82,26.89104265,30.4316383,28.77284227,23.64,25.6895426,32.75,64.7,72.18,71.82229411,68.55290135,67.65359344,76.36,68.11171984,67.25,27.44,58.14,48.8,46.34,25.47,37.0,39.55,31.14,57.14,27.41,33.76,38.8,62.24,44.31,49.41,53.24,5.7356,6.0659,6.4547,5.360957562,4.9674,5.3155,5.673471366,5.791,5.236294896,0.680529301,2.854442344,6.29489603,5.248380154,2.935793683,4.480151229,5.236294896,11.75,13.68,15.96,10.37,11.65,10.77,13.3,11.91,1.663113006,8.933901919,3.304904051,1.066707541,0.490405117,3.176972281,7.292110874,1.663113006,143.3179,213.3334,218.7727,147.3909055,120.2393,133.6734,207.2691045,142.8802,207.4576,217.6177
198.4126984,257.8651685,136.2540193,163.7547249,137.0767494,532.5159915,136.6173121,198.9695583,3.334444815,4.0,4.100035315,6.007067138,3.390405153,4.697215903,3.740562482,3.334463346,27.82,26.89104265,30.4316383,28.77284227,23.64,25.6895426,32.75,29.11,72.18,71.82229411,68.55290135,67.65359344,76.36,68.11171984,67.25,70.89,58.14,48.8,46.34,25.47,37.0,39.55,31.14,60.76,27.41,33.76,38.8,62.24,44.31,49.41,53.24,25.57,6.0659,6.4547,5.360957562,4.9674,5.3155,5.673471366,5.791,6.1567,0.680529301,2.854442344,6.29489603,5.248380154,2.935793683,4.480151229,5.236294896,0.680529301,13.68,15.96,10.37,11.65,10.77,13.3,11.91,13.72,8.933901919,3.304904051,1.066707541,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,213.3334,218.7727,147.3909055,120.2393,133.6734,207.2691045,142.8802,207.4576,217.6177,138.2739968
257.8651685,136.2540193,163.7547249,137.0767494,532.5159915,136.6173121,198.9695583,256.3274573,4.0,4.100035315,6.007067138,3.390405153,4.697215903,3.740562482,3.334463346,3.642578359,26.89104265,30.4316383,28.77284227,23.64,25.6895426,32.75,29.11,23.5697777,71.82229411,68.55290135,67.65359344,76.36,68.11171984,67.25,70.89,75.57848385,48.8,46.34,25.47,37.0,39.55,31.14,60.76,46.1,33.76,38.8,62.24,44.31,49.41,53.24,25.57,36.08,6.4547,5.360957562,4.9674,5.3155,5.673471366,5.791,6.1567,6.5115,2.854442344,6.29489603,5.248380154,2.935793683,4.480151229,5.236294896,0.680529301,2.854442344,15.96,10.37,11.65,10.77,13.3,11.91,13.72,16.8,3.304904051,1.066707541,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,218.7727,147.3909055,120.2393,133.6734,207.2691045,142.8802,207.4576,217.6177,138.2739968,121.1702
136.2540193,163.7547249,137.0767494,532.5159915,136.6173121,198.9695583,256.3274573,135.7663879,4.100035315,6.007067138,3.390405153,4.697215903,3.740562482,3.334463346,3.642578359,3.922084759,30.4316383,28.77284227,23.64,25.6895426,32.75,29.11,23.5697777,34.84617512,68.55290135,67.65359344,76.36,68.11171984,67.25,70.89,75.57848385,72.33645467,46.34,25.47,37.0,39.55,31.14,60.76,46.1,46.85,38.8,62.24,44.31,49.41,53.24,25.57,36.08,39.1,5.360957562,4.9674,5.3155,5.673471366,5.791,6.1567,6.5115,5.496837397,6.29489603,5.248380154,2.935793683,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.37,11.65,10.77,13.3,11.91,13.72,16.8,10.47,1.066707541,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,5.845811588,147.3909055,120.2393,133.6734,207.2691045,142.8802,207.4576,217.6177,138.2739968,121.1702,131.5969
163.7547249,137.0767494,532.5159915,136.6173121,198.9695583,256.3274573,135.7663879,162.4015748,6.007067138,3.390405153,4.697215903,3.740562482,3.334463346,3.642578359,3.922084759,5.576524643,28.77284227,23.64,25.6895426,32.75,29.11,23.5697777,34.84617512,31.36890876,67.65359344,76.36,68.11171984,67.25,70.89,75.57848385,72.33645467,77.28777488,25.47,37.0,39.55,31.14,60.76,46.1,46.85,26.7,62.24,44.31,49.41,53.24,25.57,36.08,39.1,60.97,4.9674,5.3155,5.673471366,5.791,6.1567,6.5115,5.496837397,5.0608,5.248380154,2.935793683,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.15037733,11.65,10.77,13.3,11.91,13.72,16.8,10.47,12.3,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,5.845811588,0.490405117,120.2393,133.6734,207.2691045,142.8802,207.4576,217.6177,138.2739968,121.1702,131.5969,180.9325638
